Time(ns),Calculated Values(V1),Calculated Values(V2)
0.348000,2.417489,2.562899,
0.350000,2.417041,2.563255,
0.352000,2.416592,2.563611,
0.354000,2.416144,2.563967,
0.356000,2.415697,2.564322,
0.358000,2.415249,2.564678,
0.360000,2.414802,2.565033,
0.362000,2.414355,2.565389,
0.364000,2.413909,2.565744,
0.366000,2.413463,2.566100,
0.368000,2.413017,2.566455,
0.370000,2.412571,2.566810,
0.372000,2.412126,2.567165,
0.374000,2.411681,2.567520,
0.376000,2.411236,2.567875,
0.378000,2.410791,2.568230,
0.380000,2.410347,2.568585,
0.382000,2.409903,2.568940,
0.384000,2.409459,2.569295,
0.386000,2.409016,2.569649,
0.388000,2.408573,2.570004,
0.390000,2.408130,2.570359,
0.392000,2.407688,2.570713,
0.394000,2.407246,2.571067,
0.396000,2.406804,2.571422,
0.398000,2.406362,2.571776,
0.400000,2.405921,2.572130,
0.402000,2.405480,2.572485,
0.404000,2.405039,2.572839,
0.406000,2.404599,2.573193,
0.408000,2.404158,2.573547,
0.410000,2.403718,2.573901,
0.412000,2.403279,2.574255,
0.414000,2.402840,2.574608,
0.416000,2.402401,2.574962,
0.418000,2.401962,2.575316,
0.420000,2.401523,2.575669,
0.422000,2.401085,2.576023,
0.424000,2.400647,2.576376,
0.426000,2.400210,2.576730,
0.428000,2.399772,2.577083,
0.430000,2.399335,2.577436,
0.432000,2.398899,2.577790,
0.434000,2.398462,2.578143,
0.436000,2.398026,2.578496,
0.438000,2.397590,2.578849,
0.440000,2.397155,2.579202,
0.442000,2.396719,2.579555,
0.444000,2.396284,2.579908,
0.446000,2.395850,2.580260,
0.448000,2.395415,2.580613,
0.450000,2.394981,2.580966,
0.452000,2.394547,2.581318,
0.454000,2.394114,2.581671,
0.456000,2.393680,2.582023,
0.458000,2.393247,2.582376,
0.460000,2.392815,2.582728,
0.462000,2.392382,2.583080,
0.464000,2.391950,2.583433,
0.466000,2.391518,2.583785,
0.468000,2.391087,2.584137,
0.470000,2.390655,2.584489,
0.472000,2.390224,2.584841,
0.474000,2.389794,2.585193,
0.476000,2.389363,2.585545,
0.478000,2.388933,2.585896,
0.480000,2.388503,2.586248,
0.482000,2.388074,2.586600,
0.484000,2.387645,2.586951,
0.486000,2.387216,2.587303,
0.488000,2.386787,2.587654,
0.490000,2.386358,2.588006,
0.492000,2.385930,2.588357,
0.494000,2.385503,2.588708,
0.496000,2.385075,2.589059,
0.498000,2.384648,2.589411,
0.500000,2.384221,2.589762,
0.502000,2.383794,2.590113,
0.504000,2.383368,2.590464,
0.506000,2.382941,2.590814,
0.508000,2.382516,2.591165,
0.510000,2.382090,2.591516,
0.512000,2.381665,2.591867,
0.514000,2.381240,2.592217,
0.516000,2.380815,2.592568,
0.518000,2.380391,2.592918,
0.520000,2.379967,2.593269,
0.522000,2.379543,2.593619,
0.524000,2.379119,2.593970,
0.526000,2.378696,2.594320,
0.528000,2.378273,2.594670,
0.530000,2.377850,2.595020,
0.532000,2.377428,2.595370,
0.534000,2.377006,2.595720,
0.536000,2.376584,2.596070,
0.538000,2.376162,2.596420,
0.540000,2.375741,2.596770,
0.542000,2.375320,2.597120,
0.544000,2.374899,2.597469,
0.546000,2.374479,2.597819,
0.548000,2.374058,2.598168,
0.550000,2.373639,2.598518,
0.552000,2.373219,2.598867,
0.554000,2.372800,2.599217,
0.556000,2.372381,2.599566,
0.558000,2.371962,2.599915,
0.560000,2.371544,2.600264,
0.562000,2.371125,2.600614,
0.564000,2.370707,2.600963,
0.566000,2.370290,2.601312,
0.568000,2.369873,2.601661,
0.570000,2.369456,2.602009,
0.572000,2.369039,2.602358,
0.574000,2.368622,2.602707,
0.576000,2.368206,2.603056,
0.578000,2.367790,2.603404,
0.580000,2.367375,2.603753,
0.582000,2.366959,2.604101,
0.584000,2.366544,2.604450,
0.586000,2.366129,2.604798,
0.588000,2.365715,2.605146,
0.590000,2.365301,2.605495,
0.592000,2.364887,2.605843,
0.594000,2.364473,2.606191,
0.596000,2.364060,2.606539,
0.598000,2.363647,2.606887,
0.600000,2.363234,2.607235,
0.602000,2.362821,2.607583,
0.604000,2.362409,2.607930,
0.606000,2.361997,2.608278,
0.608000,2.361586,2.608626,
0.610000,2.361174,2.608973,
0.612000,2.360763,2.609321,
0.614000,2.360352,2.609668,
0.616000,2.359942,2.610016,
0.618000,2.359532,2.610363,
0.620000,2.359122,2.610711,
0.622000,2.358712,2.611058,
0.624000,2.358303,2.611405,
0.626000,2.357893,2.611752,
0.628000,2.357485,2.612099,
0.630000,2.357076,2.612446,
0.632000,2.356668,2.612793,
0.634000,2.356260,2.613140,
0.636000,2.355852,2.613487,
0.638000,2.355445,2.613833,
0.640000,2.355037,2.614180,
0.642000,2.354631,2.614527,
0.644000,2.354224,2.614873,
0.646000,2.353818,2.615220,
0.648000,2.353412,2.615566,
0.650000,2.353006,2.615912,
0.652000,2.352601,2.616259,
0.654000,2.352195,2.616605,
0.656000,2.351790,2.616951,
0.658000,2.351386,2.617297,
0.660000,2.350981,2.617643,
0.662000,2.350577,2.617989,
0.664000,2.350174,2.618335,
0.666000,2.349770,2.618681,
0.668000,2.349367,2.619027,
0.670000,2.348964,2.619373,
0.672000,2.348561,2.619718,
0.674000,2.348159,2.620064,
0.676000,2.347757,2.620409,
0.678000,2.347355,2.620755,
0.680000,2.346954,2.621100,
0.682000,2.346552,2.621446,
0.684000,2.346151,2.621791,
0.686000,2.345751,2.622136,
0.688000,2.345350,2.622481,
0.690000,2.344950,2.622826,
0.692000,2.344550,2.623171,
0.694000,2.344151,2.623516,
0.696000,2.343751,2.623861,
0.698000,2.343352,2.624206,
0.700000,2.342954,2.624551,
0.702000,2.342555,2.624896,
0.704000,2.342157,2.625240,
0.706000,2.341759,2.625585,
0.708000,2.341362,2.625930,
0.710000,2.340964,2.626274,
0.712000,2.340567,2.626618,
0.714000,2.340170,2.626963,
0.716000,2.339774,2.627307,
0.718000,2.339378,2.627651,
0.720000,2.338982,2.627995,
0.722000,2.338586,2.628340,
0.724000,2.338191,2.628684,
0.726000,2.337796,2.629028,
0.728000,2.337401,2.629372,
0.730000,2.337006,2.629715,
0.732000,2.336612,2.630059,
0.734000,2.336218,2.630403,
0.736000,2.335824,2.630747,
0.738000,2.335431,2.631090,
0.740000,2.335038,2.631434,
0.742000,2.334645,2.631777,
0.744000,2.334252,2.632121,
0.746000,2.333860,2.632464,
0.748000,2.333468,2.632807,
0.750000,2.333076,2.633151,
0.752000,2.332685,2.633494,
0.754000,2.332293,2.633837,
0.756000,2.331903,2.634180,
0.758000,2.331512,2.634523,
0.760000,2.331122,2.634866,
0.762000,2.330731,2.635209,
0.764000,2.330342,2.635551,
0.766000,2.329952,2.635894,
0.768000,2.329563,2.636237,
0.770000,2.329174,2.636580,
0.772000,2.328785,2.636922,
0.774000,2.328397,2.637265,
0.776000,2.328009,2.637607,
0.778000,2.327621,2.637949,
0.780000,2.327233,2.638292,
0.782000,2.326846,2.638634,
0.784000,2.326459,2.638976,
0.786000,2.326072,2.639318,
0.788000,2.325686,2.639660,
0.790000,2.325299,2.640002,
0.792000,2.324914,2.640344,
0.794000,2.324528,2.640686,
0.796000,2.324143,2.641028,
0.798000,2.323757,2.641370,
0.800000,2.323373,2.641711,
0.802000,2.322988,2.642053,
0.804000,2.322604,2.642395,
0.806000,2.322220,2.642736,
0.808000,2.321836,2.643077,
0.810000,2.321453,2.643419,
0.812000,2.321070,2.643760,
0.814000,2.320687,2.644101,
0.816000,2.320304,2.644443,
0.818000,2.319922,2.644784,
0.820000,2.319540,2.645125,
0.822000,2.319158,2.645466,
0.824000,2.318776,2.645807,
0.826000,2.318395,2.646148,
0.828000,2.318014,2.646488,
0.830000,2.317634,2.646829,
0.832000,2.317253,2.647170,
0.834000,2.316873,2.647511,
0.836000,2.316493,2.647851,
0.838000,2.316114,2.648192,
0.840000,2.315734,2.648532,
0.842000,2.315355,2.648872,
0.844000,2.314977,2.649213,
0.846000,2.314598,2.649553,
0.848000,2.314220,2.649893,
0.850000,2.313842,2.650233,
0.852000,2.313465,2.650573,
0.854000,2.313087,2.650914,
0.856000,2.312710,2.651253,
0.858000,2.312333,2.651593,
0.860000,2.311957,2.651933,
0.862000,2.311580,2.652273,
0.864000,2.311205,2.652613,
0.866000,2.310829,2.652952,
0.868000,2.310453,2.653292,
0.870000,2.310078,2.653631,
0.872000,2.309703,2.653971,
0.874000,2.309329,2.654310,
0.876000,2.308954,2.654650,
0.878000,2.308580,2.654989,
0.880000,2.308207,2.655328,
0.882000,2.307833,2.655667,
0.884000,2.307460,2.656006,
0.886000,2.307087,2.656345,
0.888000,2.306714,2.656684,
0.890000,2.306342,2.657023,
0.892000,2.305970,2.657362,
0.894000,2.305598,2.657701,
0.896000,2.305226,2.658040,
0.898000,2.304855,2.658378,
0.900000,2.304484,2.658717,
0.902000,2.304113,2.659055,
0.904000,2.303743,2.659394,
0.906000,2.303372,2.659732,
0.908000,2.303002,2.660071,
0.910000,2.302633,2.660409,
0.912000,2.302263,2.660747,
0.914000,2.301894,2.661085,
0.916000,2.301525,2.661424,
0.918000,2.301157,2.661762,
0.920000,2.300789,2.662100,
0.922000,2.300421,2.662437,
0.924000,2.300053,2.662775,
0.926000,2.299685,2.663113,
0.928000,2.299318,2.663451,
0.930000,2.298951,2.663789,
0.932000,2.298585,2.664126,
0.934000,2.298218,2.664464,
0.936000,2.297852,2.664801,
0.938000,2.297486,2.665139,
0.940000,2.297121,2.665476,
0.942000,2.296755,2.665813,
0.944000,2.296390,2.666151,
0.946000,2.296026,2.666488,
0.948000,2.295661,2.666825,
0.950000,2.295297,2.667162,
0.952000,2.294933,2.667499,
0.954000,2.294569,2.667836,
0.956000,2.294206,2.668173,
0.958000,2.293843,2.668510,
0.960000,2.293480,2.668846,
0.962000,2.293118,2.669183,
0.964000,2.292755,2.669520,
0.966000,2.292393,2.669856,
0.968000,2.292032,2.670193,
0.970000,2.291670,2.670529,
0.972000,2.291309,2.670866,
0.974000,2.290948,2.671202,
0.976000,2.290587,2.671538,
0.978000,2.290227,2.671875,
0.980000,2.289867,2.672211,
0.982000,2.289507,2.672547,
0.984000,2.289147,2.672883,
0.986000,2.288788,2.673219,
0.988000,2.288429,2.673555,
0.990000,2.288070,2.673890,
0.992000,2.287712,2.674226,
0.994000,2.287354,2.674562,
0.996000,2.286996,2.674898,
0.998000,2.286638,2.675233,
1.000000,2.286281,2.675569,
1.002000,2.285924,2.675904,
1.004000,2.285567,2.676240,
1.006000,2.285210,2.676575,
1.008000,2.284854,2.676910,
1.010000,2.284498,2.677246,
1.012000,2.284142,2.677581,
1.014000,2.283786,2.677916,
1.016000,2.283431,2.678251,
1.018000,2.283076,2.678586,
1.020000,2.282722,2.678921,
1.022000,2.282367,2.679256,
1.024000,2.282013,2.679590,
1.026000,2.281659,2.679925,
1.028000,2.281306,2.680260,
1.030000,2.280952,2.680595,
1.032000,2.280599,2.680929,
1.034000,2.280246,2.681264,
1.036000,2.279894,2.681598,
1.038000,2.279542,2.681932,
1.040000,2.279190,2.682267,
1.042000,2.278838,2.682601,
1.044000,2.278487,2.682935,
1.046000,2.278135,2.683269,
1.048000,2.277785,2.683603,
1.050000,2.277434,2.683937,
1.052000,2.277084,2.684271,
1.054000,2.276733,2.684605,
1.056000,2.276384,2.684939,
1.058000,2.276034,2.685273,
1.060000,2.275685,2.685607,
1.062000,2.275336,2.685940,
1.064000,2.274987,2.686274,
1.066000,2.274639,2.686607,
1.068000,2.274290,2.686941,
1.070000,2.273943,2.687274,
1.072000,2.273595,2.687607,
1.074000,2.273248,2.687941,
1.076000,2.272900,2.688274,
1.078000,2.272554,2.688607,
1.080000,2.272207,2.688940,
1.082000,2.271861,2.689273,
1.084000,2.271515,2.689606,
1.086000,2.271169,2.689939,
1.088000,2.270823,2.690272,
1.090000,2.270478,2.690605,
1.092000,2.270133,2.690938,
1.094000,2.269788,2.691270,
1.096000,2.269444,2.691603,
1.098000,2.269100,2.691935,
1.100000,2.268756,2.692268,
1.102000,2.268412,2.692600,
1.104000,2.268069,2.692933,
1.106000,2.267726,2.693265,
1.108000,2.267383,2.693597,
1.110000,2.267041,2.693929,
1.112000,2.266698,2.694262,
1.114000,2.266356,2.694594,
1.116000,2.266015,2.694926,
1.118000,2.265673,2.695258,
1.120000,2.265332,2.695589,
1.122000,2.264991,2.695921,
1.124000,2.264650,2.696253,
1.126000,2.264310,2.696585,
1.128000,2.263970,2.696916,
1.130000,2.263630,2.697248,
1.132000,2.263290,2.697580,
1.134000,2.262951,2.697911,
1.136000,2.262612,2.698242,
1.138000,2.262273,2.698574,
1.140000,2.261935,2.698905,
1.142000,2.261596,2.699236,
1.144000,2.261258,2.699567,
1.146000,2.260921,2.699898,
1.148000,2.260583,2.700230,
1.150000,2.260246,2.700560,
1.152000,2.259909,2.700891,
1.154000,2.259573,2.701222,
1.156000,2.259236,2.701553,
1.158000,2.258900,2.701884,
1.160000,2.258564,2.702214,
1.162000,2.258229,2.702545,
1.164000,2.257893,2.702876,
1.166000,2.257558,2.703206,
1.168000,2.257223,2.703537,
1.170000,2.256889,2.703867,
1.172000,2.256555,2.704197,
1.174000,2.256221,2.704527,
1.176000,2.255887,2.704858,
1.178000,2.255554,2.705188,
1.180000,2.255220,2.705518,
1.182000,2.254887,2.705848,
1.184000,2.254555,2.706178,
1.186000,2.254222,2.706508,
1.188000,2.253890,2.706838,
1.190000,2.253559,2.707167,
1.192000,2.253227,2.707497,
1.194000,2.252896,2.707827,
1.196000,2.252565,2.708156,
1.198000,2.252234,2.708486,
1.200000,2.251903,2.708815,
1.202000,2.251573,2.709145,
1.204000,2.251243,2.709474,
1.206000,2.250913,2.709803,
1.208000,2.250584,2.710133,
1.210000,2.250255,2.710462,
1.212000,2.249926,2.710791,
1.214000,2.249597,2.711120,
1.216000,2.249269,2.711449,
1.218000,2.248941,2.711778,
1.220000,2.248613,2.712107,
1.222000,2.248285,2.712435,
1.224000,2.247958,2.712764,
1.226000,2.247631,2.713093,
1.228000,2.247304,2.713421,
1.230000,2.246977,2.713750,
1.232000,2.246651,2.714079,
1.234000,2.246325,2.714407,
1.236000,2.245999,2.714735,
1.238000,2.245674,2.715064,
1.240000,2.245349,2.715392,
1.242000,2.245024,2.715720,
1.244000,2.244699,2.716048,
1.246000,2.244375,2.716376,
1.248000,2.244051,2.716704,
1.250000,2.243727,2.717032,
1.252000,2.243403,2.717360,
1.254000,2.243080,2.717688,
1.256000,2.242757,2.718016,
1.258000,2.242434,2.718344,
1.260000,2.242111,2.718671,
1.262000,2.241789,2.718999,
1.264000,2.241467,2.719326,
1.266000,2.241145,2.719654,
1.268000,2.240824,2.719981,
1.270000,2.240503,2.720309,
1.272000,2.240182,2.720636,
1.274000,2.239861,2.720963,
1.276000,2.239540,2.721290,
1.278000,2.239220,2.721617,
1.280000,2.238900,2.721944,
1.282000,2.238581,2.722271,
1.284000,2.238261,2.722598,
1.286000,2.237942,2.722925,
1.288000,2.237623,2.723252,
1.290000,2.237305,2.723579,
1.292000,2.236986,2.723906,
1.294000,2.236668,2.724232,
1.296000,2.236351,2.724559,
1.298000,2.236033,2.724885,
1.300000,2.235716,2.725212,
1.302000,2.235399,2.725538,
1.304000,2.235082,2.725865,
1.306000,2.234765,2.726191,
1.308000,2.234449,2.726517,
1.310000,2.234133,2.726843,
1.312000,2.233818,2.727169,
1.314000,2.233502,2.727495,
1.316000,2.233187,2.727821,
1.318000,2.232872,2.728147,
1.320000,2.232557,2.728473,
1.322000,2.232243,2.728799,
1.324000,2.231929,2.729125,
1.326000,2.231615,2.729450,
1.328000,2.231302,2.729776,
1.330000,2.230988,2.730101,
1.332000,2.230675,2.730427,
1.334000,2.230362,2.730752,
1.336000,2.230050,2.731078,
1.338000,2.229738,2.731403,
1.340000,2.229425,2.731728,
1.342000,2.229114,2.732054,
1.344000,2.228802,2.732379,
1.346000,2.228491,2.732704,
1.348000,2.228180,2.733029,
1.350000,2.227869,2.733354,
1.352000,2.227559,2.733679,
1.354000,2.227249,2.734003,
1.356000,2.226939,2.734328,
1.358000,2.226629,2.734653,
1.360000,2.226320,2.734978,
1.362000,2.226011,2.735302,
1.364000,2.225702,2.735627,
1.366000,2.225393,2.735951,
1.368000,2.225085,2.736276,
1.370000,2.224777,2.736600,
1.372000,2.224469,2.736924,
1.374000,2.224161,2.737249,
1.376000,2.223854,2.737573,
1.378000,2.223547,2.737897,
1.380000,2.223240,2.738221,
1.382000,2.222934,2.738545,
1.384000,2.222627,2.738869,
1.386000,2.222321,2.739193,
1.388000,2.222016,2.739517,
1.390000,2.221710,2.739840,
1.392000,2.221405,2.740164,
1.394000,2.221100,2.740488,
1.396000,2.220795,2.740811,
1.398000,2.220491,2.741135,
1.400000,2.220187,2.741458,
1.402000,2.219883,2.741782,
1.404000,2.219579,2.742105,
1.406000,2.219276,2.742428,
1.408000,2.218973,2.742752,
1.410000,2.218670,2.743075,
1.412000,2.218367,2.743398,
1.414000,2.218065,2.743721,
1.416000,2.217763,2.744044,
1.418000,2.217461,2.744367,
1.420000,2.217159,2.744690,
1.422000,2.216858,2.745013,
1.424000,2.216557,2.745335,
1.426000,2.216256,2.745658,
1.428000,2.215956,2.745981,
1.430000,2.215656,2.746303,
1.432000,2.215356,2.746626,
1.434000,2.215056,2.746948,
1.436000,2.214756,2.747271,
1.438000,2.214457,2.747593,
1.440000,2.214158,2.747915,
1.442000,2.213859,2.748237,
1.444000,2.213561,2.748560,
1.446000,2.213263,2.748882,
1.448000,2.212965,2.749204,
1.450000,2.212667,2.749526,
1.452000,2.212370,2.749848,
1.454000,2.212073,2.750169,
1.456000,2.211776,2.750491,
1.458000,2.211479,2.750813,
1.460000,2.211183,2.751135,
1.462000,2.210887,2.751456,
1.464000,2.210591,2.751778,
1.466000,2.210295,2.752099,
1.468000,2.210000,2.752421,
1.470000,2.209705,2.752742,
1.472000,2.209410,2.753064,
1.474000,2.209115,2.753385,
1.476000,2.208821,2.753706,
1.478000,2.208527,2.754027,
1.480000,2.208233,2.754348,
1.482000,2.207940,2.754669,
1.484000,2.207647,2.754990,
1.486000,2.207354,2.755311,
1.488000,2.207061,2.755632,
1.490000,2.206768,2.755953,
1.492000,2.206476,2.756274,
1.494000,2.206184,2.756594,
1.496000,2.205892,2.756915,
1.498000,2.205601,2.757235,
1.500000,2.205310,2.757556,
1.502000,2.205019,2.757876,
1.504000,2.204728,2.758197,
1.506000,2.204438,2.758517,
1.508000,2.204148,2.758837,
1.510000,2.203858,2.759157,
1.512000,2.203568,2.759478,
1.514000,2.203279,2.759798,
1.516000,2.202990,2.760118,
1.518000,2.202701,2.760438,
1.520000,2.202412,2.760758,
1.522000,2.202124,2.761077,
1.524000,2.201836,2.761397,
1.526000,2.201548,2.761717,
1.528000,2.201260,2.762037,
1.530000,2.200973,2.762356,
1.532000,2.200686,2.762676,
1.534000,2.200399,2.762995,
1.536000,2.200112,2.763315,
1.538000,2.199826,2.763634,
1.540000,2.199540,2.763953,
1.542000,2.199254,2.764273,
1.544000,2.198969,2.764592,
1.546000,2.198684,2.764911,
1.548000,2.198399,2.765230,
1.550000,2.198114,2.765549,
1.552000,2.197829,2.765868,
1.554000,2.197545,2.766187,
1.556000,2.197261,2.766506,
1.558000,2.196977,2.766825,
1.560000,2.196694,2.767143,
1.562000,2.196411,2.767462,
1.564000,2.196128,2.767780,
1.566000,2.195845,2.768099,
1.568000,2.195563,2.768418,
1.570000,2.195280,2.768736,
1.572000,2.194999,2.769054,
1.574000,2.194717,2.769373,
1.576000,2.194435,2.769691,
1.578000,2.194154,2.770009,
1.580000,2.193873,2.770327,
1.582000,2.193593,2.770645,
1.584000,2.193312,2.770963,
1.586000,2.193032,2.771281,
1.588000,2.192752,2.771599,
1.590000,2.192473,2.771917,
1.592000,2.192193,2.772235,
1.594000,2.191914,2.772552,
1.596000,2.191635,2.772870,
1.598000,2.191357,2.773188,
1.600000,2.191078,2.773505,
1.602000,2.190800,2.773823,
1.604000,2.190522,2.774140,
1.606000,2.190245,2.774457,
1.608000,2.189968,2.774775,
1.610000,2.189691,2.775092,
1.612000,2.189414,2.775409,
1.614000,2.189137,2.775726,
1.616000,2.188861,2.776043,
1.618000,2.188585,2.776360,
1.620000,2.188309,2.776677,
1.622000,2.188033,2.776994,
1.624000,2.187758,2.777311,
1.626000,2.187483,2.777628,
1.628000,2.187208,2.777945,
1.630000,2.186934,2.778261,
1.632000,2.186660,2.778578,
1.634000,2.186386,2.778894,
1.636000,2.186112,2.779211,
1.638000,2.185838,2.779527,
1.640000,2.185565,2.779844,
1.642000,2.185292,2.780160,
1.644000,2.185019,2.780476,
1.646000,2.184747,2.780792,
1.648000,2.184475,2.781109,
1.650000,2.184203,2.781425,
1.652000,2.183931,2.781741,
1.654000,2.183660,2.782057,
1.656000,2.183388,2.782372,
1.658000,2.183117,2.782688,
1.660000,2.182847,2.783004,
1.662000,2.182576,2.783320,
1.664000,2.182306,2.783635,
1.666000,2.182036,2.783951,
1.668000,2.181767,2.784267,
1.670000,2.181497,2.784582,
1.672000,2.181228,2.784897,
1.674000,2.180959,2.785213,
1.676000,2.180690,2.785528,
1.678000,2.180422,2.785843,
1.680000,2.180154,2.786159,
1.682000,2.179886,2.786474,
1.684000,2.179618,2.786789,
1.686000,2.179351,2.787104,
1.688000,2.179084,2.787419,
1.690000,2.178817,2.787734,
1.692000,2.178550,2.788048,
1.694000,2.178284,2.788363,
1.696000,2.178018,2.788678,
1.698000,2.177752,2.788993,
1.700000,2.177486,2.789307,
1.702000,2.177221,2.789622,
1.704000,2.176956,2.789936,
1.706000,2.176691,2.790251,
1.708000,2.176426,2.790565,
1.710000,2.176162,2.790879,
1.712000,2.175898,2.791194,
1.714000,2.175634,2.791508,
1.716000,2.175370,2.791822,
1.718000,2.175107,2.792136,
1.720000,2.174844,2.792450,
1.722000,2.174581,2.792764,
1.724000,2.174318,2.793078,
1.726000,2.174056,2.793392,
1.728000,2.173794,2.793705,
1.730000,2.173532,2.794019,
1.732000,2.173271,2.794333,
1.734000,2.173009,2.794646,
1.736000,2.172748,2.794960,
1.738000,2.172487,2.795273,
1.740000,2.172227,2.795587,
